shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10141,51.075025,-114.163722,200004,5.280
10141,51.073839,-114.162137,200005,5.453
10141,51.072641,-114.160536,200006,5.627
10141,51.072341,-114.160135,200007,5.671
10141,51.072297,-114.160076,200008,5.677
10141,51.072297,-114.160076,210001,5.677
10141,51.071437,-114.158931,210002,5.802
10141,51.071146,-114.158537,210003,5.844
10141,51.070552,-114.157744,210004,5.931
10141,51.070250,-114.157347,210005,5.974
10141,51.069970,-114.156968,210006,6.015
10141,51.069970,-114.156968,220001,6.015
10141,51.069959,-114.156951,220002,6.017
10141,51.069366,-114.156161,220003,6.103
10141,51.069063,-114.155764,220004,6.147
10141,51.068773,-114.155368,220005,6.189
10141,51.068180,-114.154575,220006,6.276
10141,51.067877,-114.154178,220007,6.319
10141,51.067761,-114.154017,220008,6.337
10141,51.067399,-114.153542,220009,6.389
10141,51.067399,-114.153542,230001,6.389
10141,51.067393,-114.153533,230002,6.390
10141,51.067057,-114.153092,230003,6.438
10141,51.066983,-114.152978,230004,6.450
10141,51.066893,-114.152847,230005,6.463
10141,51.066774,-114.152693,230006,6.481
10141,51.066443,-114.152272,230007,6.528
10141,51.066208,-114.151958,230008,6.562
10141,51.066149,-114.151876,230009,6.571
10141,51.066078,-114.151785,230010,6.581
10141,51.066039,-114.151716,230011,6.587
10141,51.065805,-114.151417,230012,6.621
10141,51.065741,-114.151350,230013,6.629
10141,51.065683,-114.151302,230014,6.636
10141,51.065630,-114.151253,230015,6.643
10141,51.065530,-114.151190,230016,6.655
10141,51.065411,-114.151145,230017,6.669
10141,51.065311,-114.151111,230018,6.680
10141,51.065256,-114.151088,230019,6.686
10141,51.065163,-114.151056,230020,6.697
10141,51.064963,-114.150999,230021,6.720
10141,51.064830,-114.150966,230022,6.735
10141,51.064510,-114.150880,230023,6.771
10141,51.064440,-114.150852,230024,6.779
10141,51.064353,-114.150803,230025,6.789
10141,51.064302,-114.150767,230026,6.795
10141,51.064153,-114.150691,230027,6.813
10141,51.064108,-114.150658,230028,6.818
10141,51.064068,-114.150623,230029,6.823
10141,51.064030,-114.150584,230030,6.828
10141,51.063946,-114.150475,230031,6.840
10141,51.063882,-114.150375,230032,6.850
10141,51.063837,-114.150295,230033,6.858
10141,51.063783,-114.150188,230034,6.867
10141,51.063487,-114.149484,230035,6.927
10141,51.063374,-114.149214,230036,6.949
10141,51.063322,-114.149092,230037,6.960
10141,51.063255,-114.148932,230038,6.973
10141,51.063174,-114.148728,230039,6.990
10141,51.063051,-114.148422,230040,7.016
10141,51.063020,-114.148338,230041,7.022
10141,51.062959,-114.148191,230042,7.035
10141,51.062759,-114.147685,230043,7.077
10141,51.062711,-114.147568,230044,7.087
10141,51.062512,-114.147092,230045,7.127
10141,51.062428,-114.146896,230046,7.143
10141,51.062205,-114.146366,230047,7.188
10141,51.061980,-114.145833,230048,7.233
10141,51.061980,-114.145833,240001,7.233
10141,51.061485,-114.144659,240002,7.332
10141,51.060931,-114.143342,240003,7.443
10141,51.060897,-114.143262,240004,7.450
10141,51.060697,-114.142787,240005,7.490
10141,51.060697,-114.142787,250001,7.490
10141,51.060179,-114.141555,250002,7.594
10141,51.060160,-114.141504,250003,7.598
10141,51.060132,-114.141412,250004,7.605
10141,51.060122,-114.141365,250005,7.608
10141,51.060085,-114.141166,250006,7.623
10141,51.059951,-114.140898,250007,7.647
10141,51.059878,-114.140750,250008,7.660
10141,51.059784,-114.140558,250009,7.677
10141,51.059761,-114.140513,250010,7.681
10141,51.059761,-114.140513,260001,7.681
10141,51.059402,-114.139784,260002,7.746
10141,51.059142,-114.139292,260003,7.791
10141,51.058842,-114.138682,260004,7.845
10141,51.058486,-114.137924,260005,7.912
10141,51.058302,-114.137551,260006,7.945
10141,51.058136,-114.137215,260007,7.975
10141,51.058017,-114.136976,260008,7.996
10141,51.057822,-114.136649,260009,8.027
10141,51.057822,-114.136649,270001,8.027
10141,51.057710,-114.136462,270002,8.046
10141,51.057461,-114.135922,270003,8.092
10141,51.057192,-114.135336,270004,8.143
10141,51.056904,-114.134729,270005,8.197
10141,51.056640,-114.134217,270006,8.243
10141,51.056548,-114.133976,270007,8.263
10141,51.056460,-114.133723,270008,8.283
10141,51.056460,-114.133723,280001,8.283
10141,51.056424,-114.133621,280002,8.291
10141,51.056355,-114.133384,280003,8.309
10141,51.056111,-114.132448,280004,8.380
10141,51.055738,-114.131040,280005,8.488
10141,51.055365,-114.129616,280006,8.596
10141,51.055148,-114.128803,280007,8.658
10141,51.055148,-114.128803,290001,8.658
10141,51.054923,-114.127961,290002,8.722
10141,51.054794,-114.127476,290003,8.759
10141,51.054694,-114.127127,290004,8.786
10141,51.054596,-114.126811,290005,8.810
10141,51.054461,-114.126399,290006,8.843
10141,51.054292,-114.125869,290007,8.885
10141,51.054173,-114.125520,290008,8.912
10141,51.054111,-114.125436,290009,8.921
10141,51.054055,-114.125331,290010,8.931
10141,51.054007,-114.125209,290011,8.941
10141,51.053952,-114.125077,290012,8.952
10141,51.053952,-114.125077,300001,8.952
10141,51.053942,-114.125054,300002,8.954
10141,51.053776,-114.124669,300003,8.987
10141,51.053219,-114.123431,300004,9.094
10141,51.053095,-114.123149,300005,9.118
10141,51.052835,-114.122568,300006,9.168
10141,51.052690,-114.122255,300007,9.195
10141,51.052551,-114.121967,300008,9.220
10141,51.052445,-114.121756,300009,9.239
10141,51.052448,-114.121491,300010,9.258
10141,51.052450,-114.121124,300011,9.284
